time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),dia_de_la_semana,semana_del_mes,semana_del_anio,anio,mes,dia,trimestre,es_fin_de_semana,es_festivo_mexico,dia_partido,es_dia_laborable,estacion,count,weathercode_1,weathercode_2,weathercode_3,weathercode_51,weathercode_53,weathercode_55,weathercode_61,weathercode_63,weathercode_65,weathercode_71
2019-06-05,34.1,23.8,28.2,38.6,27.3,31.7,0.0,0.0,0.0,0,9.8,27.7,10,24.67,5.57,2,23,23,2019,6,5,2,0,0,0,1,2,83,0,0,1,0,0,0,0,0,0,0
2021-06-13,33.2,22.8,27.6,35.0,25.1,29.5,0.0,0.0,0.0,0,16.9,41.4,107,28.18,6.74,6,25,25,2021,6,13,2,1,0,0,0,2,47,1,0,0,0,0,0,0,0,0,0
2018-12-02,26.7,14.7,20.2,27.0,13.8,20.0,0.0,0.0,0.0,0,11.3,23.0,104,16.45,3.28,6,49,49,2018,12,2,4,1,0,0,0,4,64,0,0,0,0,0,0,0,0,0,0
2017-11-21,29.2,11.7,20.0,26.9,9.9,18.7,0.0,0.0,0.0,0,10.5,25.6,301,17.35,3.61,1,48,48,2017,11,21,4,0,0,0,1,3,107,1,0,0,0,0,0,0,0,0,0
2022-04-15,30.8,20.3,25.3,34.6,23.2,28.1,1.0,1.0,0.0,7,14.2,32.0,345,21.7,4.76,4,16,16,2022,4,15,2,0,0,0,1,1,47,0,0,0,1,0,0,0,0,0,0
2021-06-05,31.1,19.6,25.2,34.6,21.3,27.6,0.0,0.0,0.0,0,9.3,25.9,119,27.27,5.75,5,23,23,2021,6,5,2,1,0,0,0,2,72,0,0,0,0,0,0,0,0,0,0
2020-05-18,33.4,21.0,27.2,34.6,22.2,28.4,0.0,0.0,0.0,0,13.5,34.2,125,28.44,6.66,0,21,21,2020,5,18,2,0,0,0,1,1,50,0,0,0,0,0,0,0,0,0,0
2019-12-05,25.6,14.1,19.5,26.6,13.3,19.7,0.0,0.0,0.0,0,8.7,17.3,136,15.8,2.98,3,49,49,2019,12,5,4,0,0,1,1,4,111,1,0,0,0,0,0,0,0,0,0
2017-04-27,32.4,21.8,27.0,33.2,20.5,26.8,0.0,0.0,0.0,0,17.0,47.5,105,27.93,7.06,3,18,18,2017,4,27,2,0,0,0,1,1,82,1,0,0,0,0,0,0,0,0,0
2022-11-17,11.2,5.4,8.2,8.5,2.9,5.7,1.2,1.2,0.0,9,10.5,24.5,28,9.28,1.38,3,47,47,2022,11,17,4,0,0,0,1,3,99,0,0,0,1,0,0,0,0,0,0
2021-08-04,30.1,22.2,26.2,34.1,26.4,29.9,0.7,0.7,0.0,2,13.6,34.9,92,20.27,4.48,2,32,32,2021,8,4,3,0,0,0,1,2,67,0,0,0,0,1,0,0,0,0,0
2020-02-13,18.9,12.1,15.0,16.6,8.9,13.2,0.0,0.0,0.0,0,14.0,34.9,79,19.98,3.65,3,7,7,2020,2,13,1,0,0,0,1,4,114,1,0,0,0,0,0,0,0,0,0
2018-01-24,14.3,8.0,10.6,11.2,5.0,8.0,0.0,0.0,0.0,0,13.9,33.1,91,14.5,2.31,2,4,4,2018,1,24,1,0,0,0,1,4,90,0,0,1,0,0,0,0,0,0,0
2022-03-22,29.2,16.3,22.4,25.9,12.7,18.4,0.0,0.0,0.0,0,18.6,45.0,121,26.3,7.41,1,13,13,2022,3,22,1,0,0,0,1,1,101,0,0,0,0,0,0,0,0,0,0
2021-12-24,27.5,13.8,20.2,28.6,12.7,20.6,0.0,0.0,0.0,0,8.0,18.4,150,15.03,2.97,4,52,52,2021,12,24,4,0,0,0,1,4,59,1,0,0,0,0,0,0,0,0,0
2019-08-31,32.7,23.5,27.7,35.2,27.3,30.3,0.1,0.1,0.0,1,11.6,31.7,92,21.29,5.14,5,35,35,2019,8,31,3,1,0,0,0,2,88,0,0,0,1,0,0,0,0,0,0
2019-08-30,33.6,24.0,28.9,36.3,26.7,30.9,0.0,0.0,0.0,0,11.7,31.7,108,25.1,6.04,4,35,35,2019,8,30,3,0,0,1,1,2,126,1,0,0,0,0,0,0,0,0,0
2018-03-28,27.2,20.0,22.9,30.9,22.2,25.4,10.7,10.7,0.0,11,10.0,31.3,84,20.04,3.91,2,13,13,2018,3,28,1,0,0,0,1,1,79,0,0,0,0,0,0,0,1,0,0
2020-02-20,16.2,9.2,13.3,14.7,6.7,12.2,3.4,3.4,0.0,18,13.7,33.1,9,8.79,1.52,3,8,8,2020,2,20,1,0,0,1,1,4,96,0,0,0,1,0,0,0,0,0,0
2020-09-03,32.2,24.7,28.5,37.0,28.2,32.0,0.0,0.0,0.0,0,7.9,26.6,78,21.07,4.59,3,36,36,2020,9,3,3,0,0,0,1,3,50,1,0,0,0,0,0,0,0,0,0
2018-04-28,20.2,16.3,17.9,20.0,17.0,18.6,10.3,10.3,0.0,12,17.1,40.7,104,13.89,2.32,5,17,17,2018,4,28,2,1,0,0,0,1,91,0,0,0,0,0,0,1,0,0,0
2019-04-27,31.3,18.3,24.4,32.1,17.8,24.7,0.0,0.0,0.0,0,13.4,33.8,117,27.23,6.23,5,17,17,2019,4,27,2,1,0,0,0,1,73,0,0,0,0,0,0,0,0,0,0
2021-04-16,34.3,20.9,27.4,37.8,23.9,30.4,0.0,0.0,0.0,0,16.5,38.2,101,26.46,6.03,4,16,16,2021,4,16,2,0,0,1,1,1,71,0,1,0,0,0,0,0,0,0,0
2020-08-10,30.5,21.8,25.7,33.9,24.1,28.5,0.0,0.0,0.0,0,16.3,39.6,110,26.52,5.59,0,33,33,2020,8,10,3,0,0,0,1,2,68,1,0,0,0,0,0,0,0,0,0
2018-09-03,31.8,23.7,27.8,35.0,27.1,31.1,0.3,0.3,0.0,1,10.8,28.8,56,19.38,4.42,0,36,36,2018,9,3,3,0,0,0,1,3,110,0,0,0,1,0,0,0,0,0,0
2019-06-23,35.5,23.4,29.5,40.1,27.3,33.3,0.0,0.0,0.0,0,16.2,27.7,107,25.96,6.24,6,26,26,2019,6,23,2,1,0,0,0,2,49,1,0,0,0,0,0,0,0,0,0
2018-04-14,23.6,15.3,19.8,20.2,11.6,16.3,0.0,0.0,0.0,0,23.0,62.3,340,29.08,6.75,5,15,15,2018,4,14,2,1,0,0,0,1,112,0,0,0,0,0,0,0,0,0,0
2020-01-04,19.0,7.9,13.7,17.7,5.0,11.4,0.0,0.0,0.0,0,8.7,26.6,186,16.92,2.99,5,1,1,2020,1,4,1,1,0,0,0,4,58,0,0,0,0,0,0,0,0,0,0
2020-02-22,17.8,5.2,11.1,16.3,2.6,9.0,0.0,0.0,0.0,0,14.2,35.3,93,20.9,3.13,5,8,8,2020,2,22,1,1,0,0,0,4,84,1,0,0,0,0,0,0,0,0,0
2019-11-07,28.7,18.9,22.5,32.3,19.1,25.1,20.4,20.4,0.0,11,19.0,39.6,39,15.56,3.06,3,45,45,2019,11,7,4,0,0,0,1,3,117,0,0,0,0,0,0,0,1,0,0
2018-08-30,32.8,23.5,27.9,35.8,25.4,29.8,0.0,0.0,0.0,0,10.5,30.2,99,23.24,5.59,3,35,35,2018,8,30,3,0,0,0,1,2,111,1,0,0,0,0,0,0,0,0,0
2021-03-06,21.6,11.5,16.8,20.0,8.4,14.1,0.0,0.0,0.0,0,14.0,32.0,34,23.3,4.82,5,10,10,2021,3,6,1,1,0,0,0,1,70,0,0,0,0,0,0,0,0,0,0
2018-12-20,19.3,10.0,14.5,15.7,6.6,11.2,0.0,0.0,0.0,0,19.7,46.4,309,16.12,3.55,3,51,51,2018,12,20,4,0,0,0,1,4,119,0,0,0,0,0,0,0,0,0,0
2017-03-13,24.2,12.0,18.0,25.9,11.4,18.5,0.3,0.3,0.0,2,12.8,28.8,54,20.72,3.86,0,12,12,2017,3,13,1,0,0,0,1,1,77,0,0,0,1,0,0,0,0,0,0
2022-05-27,32.3,20.5,26.5,35.1,23.3,29.2,0.0,0.0,0.0,0,13.9,31.7,333,27.35,6.16,4,22,22,2022,5,27,2,0,0,0,1,1,101,0,1,0,0,0,0,0,0,0,0
2018-02-27,26.0,16.5,21.2,29.6,17.8,23.3,1.1,1.1,0.0,8,12.9,30.2,109,18.94,3.55,1,9,9,2018,2,27,1,0,0,0,1,4,97,0,0,0,1,0,0,0,0,0,0
2020-06-18,32.2,21.6,26.2,36.2,24.6,29.6,0.1,0.1,0.0,1,16.9,45.0,105,24.97,5.49,3,25,25,2020,6,18,2,0,0,0,1,2,52,0,0,0,1,0,0,0,0,0,0
2021-10-12,33.4,22.6,27.7,36.5,26.1,30.5,0.2,0.2,0.0,1,11.0,31.3,105,18.63,4.45,1,42,42,2021,10,12,4,0,0,0,1,3,91,0,0,0,1,0,0,0,0,0,0
2018-08-28,34.1,23.1,28.2,36.9,25.2,29.9,0.0,0.0,0.0,0,14.3,37.1,107,24.43,6.15,1,35,35,2018,8,28,3,0,0,0,1,2,101,1,0,0,0,0,0,0,0,0,0
2018-10-02,27.0,20.4,23.3,30.1,23.3,26.2,0.0,0.0,0.0,0,14.1,33.1,103,18.87,3.7,1,40,40,2018,10,2,4,0,0,0,1,3,93,0,1,0,0,0,0,0,0,0,0
2019-09-21,29.7,21.4,25.3,32.7,24.0,27.8,0.0,0.0,0.0,0,16.3,37.8,111,21.39,4.64,5,38,38,2019,9,21,3,1,0,0,0,3,84,1,0,0,0,0,0,0,0,0,0
2019-12-03,23.5,11.9,17.2,22.9,9.4,16.0,0.0,0.0,0.0,0,7.9,18.0,74,16.16,3.02,1,49,49,2019,12,3,4,0,0,0,1,4,111,0,0,0,0,0,0,0,0,0,0
2020-08-07,29.0,21.8,25.2,32.7,25.3,28.5,0.0,0.0,0.0,0,16.5,39.6,108,24.19,4.89,4,32,32,2020,8,7,3,0,0,0,1,2,61,0,1,0,0,0,0,0,0,0,0
2021-10-06,30.2,19.1,24.8,29.7,19.6,24.6,0.0,0.0,0.0,0,15.0,37.4,127,22.57,5.39,2,41,41,2021,10,6,4,0,0,0,1,3,93,0,0,0,0,0,0,0,0,0,0
2022-07-30,34.7,22.7,28.0,33.6,24.3,28.5,0.0,0.0,0.0,0,20.6,53.3,335,27.08,7.4,5,31,31,2022,7,30,3,1,0,0,0,2,82,1,0,0,0,0,0,0,0,0,0
2017-05-27,34.8,23.2,28.9,38.3,27.2,32.5,0.0,0.0,0.0,0,13.2,32.8,107,24.57,5.93,5,22,22,2017,5,27,2,1,0,0,0,1,69,0,1,0,0,0,0,0,0,0,0
2020-11-19,23.8,14.6,18.5,23.6,14.4,18.3,0.0,0.0,0.0,0,14.0,33.8,104,15.82,3.01,3,47,47,2020,11,19,4,0,0,0,1,3,69,0,1,0,0,0,0,0,0,0,0
2020-03-21,18.8,15.8,17.2,20.3,16.6,18.0,6.7,6.7,0.0,20,11.2,27.7,72,8.19,1.43,5,12,12,2020,3,21,1,1,0,0,0,1,59,0,0,0,0,0,1,0,0,0,0
2019-09-28,31.6,21.8,26.3,34.3,24.7,28.9,0.0,0.0,0.0,0,15.0,38.5,110,21.12,4.95,5,39,39,2019,9,28,3,1,0,0,0,3,84,1,0,0,0,0,0,0,0,0,0
2022-09-15,28.0,20.6,23.8,31.0,24.0,26.9,1.2,1.2,0.0,9,14.0,32.4,349,17.92,3.69,3,38,38,2022,9,15,3,0,0,0,1,3,105,0,0,0,1,0,0,0,0,0,0
2018-10-27,23.4,14.8,19.4,24.7,16.0,20.5,0.0,0.0,0.0,0,10.8,28.4,105,17.24,3.16,5,43,43,2018,10,27,4,1,0,0,0,3,101,0,1,0,0,0,0,0,0,0,0
2017-04-01,33.3,19.3,25.7,33.1,19.5,25.6,0.0,0.0,0.0,0,15.8,48.2,118,27.34,6.42,5,14,14,2017,4,1,2,1,0,0,0,1,114,0,0,0,0,0,0,0,0,0,0
2017-08-05,33.8,24.3,28.9,37.7,27.8,32.2,0.5,0.5,0.0,1,9.7,30.2,113,23.36,5.49,5,32,32,2017,8,5,3,1,0,0,0,2,70,0,0,0,0,1,0,0,0,0,0
2020-05-08,34.7,20.7,25.8,36.9,21.4,27.4,2.6,2.6,0.0,4,19.6,49.7,316,22.95,5.51,4,19,19,2020,5,8,2,0,0,0,1,1,63,0,0,0,0,0,0,1,0,0,0
2021-04-21,22.9,15.2,18.8,21.3,14.8,17.9,0.4,0.4,0.0,2,22.6,57.2,100,17.67,3.57,2,17,17,2021,4,21,2,0,0,0,1,1,66,0,0,0,1,0,0,0,0,0,0
2020-11-10,29.9,19.1,23.9,29.8,19.3,24.3,0.0,0.0,0.0,0,13.8,33.1,37,17.57,4.11,1,46,46,2020,11,10,4,0,0,0,1,3,62,1,0,0,0,0,0,0,0,0,0
2019-06-22,34.5,24.5,29.2,38.7,28.5,33.0,0.0,0.0,0.0,0,12.5,31.0,120,26.0,6.15,5,25,25,2019,6,22,2,1,0,0,0,2,75,0,1,0,0,0,0,0,0,0,0
2021-04-30,22.6,18.8,20.3,23.4,18.6,21.0,13.1,13.1,0.0,13,13.3,26.3,348,7.0,1.87,4,18,18,2021,4,30,2,0,0,0,1,1,74,0,0,0,0,0,0,0,1,0,0
2019-07-27,30.1,21.4,25.5,32.3,25.2,28.5,0.1,0.1,0.0,1,14.0,37.1,106,23.57,5.01,5,30,30,2019,7,27,3,1,0,0,0,2,72,0,0,0,1,0,0,0,0,0,0
2022-08-15,30.6,22.9,26.4,33.6,27.0,29.6,0.9,0.9,0.0,4,14.9,40.7,341,19.26,4.54,0,34,34,2022,8,15,3,0,0,1,1,2,96,0,0,0,1,0,0,0,0,0,0
2018-01-06,19.1,10.2,13.9,18.6,8.5,12.8,0.0,0.0,0.0,0,11.0,25.9,113,16.02,2.51,5,1,1,2018,1,6,1,1,0,0,0,4,66,1,0,0,0,0,0,0,0,0,0
2020-11-25,26.1,16.8,21.3,23.6,14.7,19.3,0.0,0.0,0.0,0,16.1,36.7,328,15.17,3.86,2,48,48,2020,11,25,4,0,0,0,1,3,60,1,0,0,0,0,0,0,0,0,0
2020-01-16,24.4,17.2,20.1,23.9,17.7,20.7,1.6,1.6,0.0,7,16.6,42.1,105,11.5,2.38,3,3,3,2020,1,16,1,0,0,0,1,4,96,0,0,0,1,0,0,0,0,0,0
2022-03-02,21.1,10.8,15.4,20.4,9.7,14.6,0.1,0.1,0.0,1,15.0,35.6,3,19.85,3.31,2,10,10,2022,3,2,1,0,0,0,1,1,85,0,0,0,1,0,0,0,0,0,0
2019-06-10,30.7,22.8,26.7,34.9,26.8,30.4,22.5,22.5,0.0,12,13.0,33.8,57,21.28,4.64,0,24,24,2019,6,10,2,0,0,0,1,2,80,0,0,0,0,0,0,0,0,1,0
2022-06-12,36.7,24.0,29.9,37.0,25.2,30.0,0.0,0.0,0.0,0,18.3,43.9,334,29.56,8.13,6,25,25,2022,6,12,2,1,0,0,0,2,43,0,0,0,0,0,0,0,0,0,0
2019-02-03,23.9,13.4,18.7,25.5,12.7,19.6,0.0,0.0,0.0,0,7.8,22.0,131,17.02,3.07,6,6,6,2019,2,3,1,1,0,1,0,4,31,0,0,1,0,0,0,0,0,0,0
2022-11-22,14.5,8.8,11.2,13.4,7.5,10.2,0.6,0.6,0.0,6,9.3,20.9,21,9.68,1.43,1,48,48,2022,11,22,4,0,0,0,1,3,112,0,0,0,1,0,0,0,0,0,0
2022-10-27,26.2,16.1,21.0,28.7,15.4,22.2,0.0,0.0,0.0,0,10.0,27.0,336,19.7,3.73,3,44,44,2022,10,27,4,0,0,0,1,3,113,0,1,0,0,0,0,0,0,0,0
2020-06-16,30.2,20.1,24.8,32.0,22.6,27.0,0.5,0.5,0.0,3,18.5,46.1,112,25.35,5.53,1,25,25,2020,6,16,2,0,0,0,1,2,66,0,0,0,1,0,0,0,0,0,0
2018-01-14,16.0,5.2,10.1,14.2,1.9,8.1,0.0,0.0,0.0,0,11.5,28.8,91,16.35,2.3,6,3,3,2018,1,14,1,1,0,1,0,4,38,0,1,0,0,0,0,0,0,0,0
2019-09-15,27.7,19.2,23.8,31.3,20.9,26.6,0.4,0.4,0.0,2,7.9,19.1,50,22.02,4.37,6,38,38,2019,9,15,3,1,0,1,0,3,52,0,0,0,1,0,0,0,0,0,0
2019-03-02,27.8,17.3,22.4,30.6,19.1,24.5,0.1,0.1,0.0,1,11.4,30.2,96,21.25,4.12,5,9,9,2019,3,2,1,1,0,0,0,1,86,0,0,0,1,0,0,0,0,0,0
2018-06-03,34.8,23.6,29.3,35.5,25.7,30.2,0.0,0.0,0.0,0,16.2,39.2,116,29.62,7.53,6,23,23,2018,6,3,2,1,0,0,0,2,66,1,0,0,0,0,0,0,0,0,0
2017-02-18,29.9,12.7,21.7,28.1,10.3,19.8,0.0,0.0,0.0,0,12.8,31.0,111,21.19,5.04,5,8,8,2017,2,18,1,1,0,0,0,4,82,1,0,0,0,0,0,0,0,0,0
2021-10-10,36.6,19.9,28.4,37.8,21.7,30.0,0.0,0.0,0.0,0,12.6,31.0,127,22.29,5.64,6,42,42,2021,10,10,4,1,0,0,0,3,60,0,0,0,0,0,0,0,0,0,0
2019-05-09,30.2,23.1,25.3,35.4,24.9,28.6,3.5,3.5,0.0,7,11.4,34.6,61,20.74,4.27,3,19,19,2019,5,9,2,0,0,0,1,1,62,0,0,0,0,0,1,0,0,0,0
2020-10-11,33.1,14.5,25.3,32.7,12.8,24.4,0.0,0.0,0.0,0,9.3,25.9,158,23.01,5.39,6,42,42,2020,10,11,4,1,0,0,0,3,49,1,0,0,0,0,0,0,0,0,0
2021-06-03,29.1,21.3,25.0,33.1,24.2,27.6,2.2,2.2,0.0,7,9.2,23.4,92,19.63,4.3,3,23,23,2021,6,3,2,0,0,0,1,2,78,0,0,0,0,1,0,0,0,0,0
2019-04-19,29.3,14.5,23.1,29.3,13.6,21.9,0.0,0.0,0.0,0,11.5,25.2,117,28.65,6.42,4,16,16,2019,4,19,2,0,0,0,1,1,50,1,0,0,0,0,0,0,0,0,0
2020-10-31,23.8,12.6,17.9,23.2,11.0,16.8,0.0,0.0,0.0,0,10.1,25.6,87,19.85,3.76,5,44,44,2020,10,31,4,1,0,0,0,3,91,0,0,0,0,0,0,0,0,0,0
2018-12-15,18.1,4.1,11.4,16.0,0.6,8.6,0.0,0.0,0.0,0,8.7,23.8,289,16.78,2.85,5,50,50,2018,12,15,4,1,0,0,0,4,102,1,0,0,0,0,0,0,0,0,0
2020-08-18,31.3,20.9,26.9,32.9,22.8,28.9,0.0,0.0,0.0,0,10.5,26.6,97,22.33,5.16,1,34,34,2020,8,18,3,0,0,0,1,2,67,1,0,0,0,0,0,0,0,0,0
2019-05-26,32.4,20.9,26.5,34.5,23.5,28.5,0.0,0.0,0.0,0,16.6,39.2,113,24.74,5.92,6,22,22,2019,5,26,2,1,0,0,0,1,58,1,0,0,0,0,0,0,0,0,0
2020-10-04,27.8,17.6,22.2,29.2,18.4,23.0,0.0,0.0,0.0,0,16.5,40.7,105,23.14,4.84,6,41,41,2020,10,4,4,1,0,1,0,3,20,0,0,0,0,0,0,0,0,0,0
2018-03-02,21.3,14.3,17.6,21.1,11.9,16.1,0.0,0.0,0.0,0,15.8,38.2,93,21.63,3.91,4,9,9,2018,3,2,1,0,0,0,1,1,99,0,0,0,0,0,0,0,0,0,0
2021-10-03,27.6,20.3,23.2,30.7,22.9,26.4,2.5,2.5,0.0,7,10.0,28.8,66,16.23,3.23,6,41,41,2021,10,3,4,1,0,0,0,3,49,0,0,0,0,0,0,1,0,0,0
2019-01-12,22.8,9.2,16.8,22.5,7.5,16.2,0.0,0.0,0.0,0,11.4,25.6,47,16.46,3.08,5,2,2,2019,1,12,1,1,0,0,0,4,75,0,0,1,0,0,0,0,0,0,0
2019-04-08,30.0,14.8,22.8,31.0,14.8,23.0,0.0,0.0,0.0,0,9.8,31.3,191,25.46,5.38,0,15,15,2019,4,8,2,0,0,0,1,1,113,0,0,0,0,0,0,0,0,0,0
2019-07-23,30.4,22.0,25.7,33.9,25.5,29.3,14.3,14.3,0.0,6,10.7,34.2,62,19.93,4.2,1,30,30,2019,7,23,3,0,0,0,1,2,74,0,0,0,0,0,0,0,1,0,0
2021-05-29,31.6,22.1,26.9,35.5,25.7,30.0,0.6,0.6,0.0,3,14.1,36.4,99,23.52,5.42,5,22,22,2021,5,29,2,1,0,0,0,1,83,0,0,0,1,0,0,0,0,0,0
2017-07-21,35.2,23.3,28.8,36.9,26.1,30.6,0.0,0.0,0.0,0,21.0,49.7,110,26.92,6.82,4,30,30,2017,7,21,3,0,0,0,1,2,88,1,0,0,0,0,0,0,0,0,0
2019-04-20,29.9,17.4,23.4,29.7,16.4,22.5,0.0,0.0,0.0,0,15.8,39.6,111,28.5,6.45,5,16,16,2019,4,20,2,1,0,0,0,1,31,1,0,0,0,0,0,0,0,0,0
2021-10-29,25.4,16.2,21.1,24.0,14.4,19.3,0.0,0.0,0.0,0,7.4,20.5,104,20.4,4.22,4,44,44,2021,10,29,4,0,0,0,1,3,97,0,0,0,0,0,0,0,0,0,0
2019-06-20,36.0,27.1,31.3,38.2,30.3,33.6,0.0,0.0,0.0,0,11.8,28.1,137,23.54,6.17,3,25,25,2019,6,20,2,0,0,0,1,2,94,0,0,1,0,0,0,0,0,0,0
2020-01-01,17.1,12.4,14.4,17.7,12.1,14.2,7.3,7.3,0.0,17,9.2,22.0,320,2.93,0.73,2,1,1,2020,1,1,1,0,1,0,0,4,76,0,0,0,0,1,0,0,0,0,0
2020-01-25,19.2,12.4,15.6,20.4,11.6,15.8,0.2,0.2,0.0,2,8.1,27.7,70,5.37,1.08,5,4,4,2020,1,25,1,1,0,0,0,4,58,0,0,0,1,0,0,0,0,0,0
2022-08-20,35.6,23.1,28.9,36.1,25.9,30.6,0.0,0.0,0.0,0,16.3,41.4,345,26.07,6.81,5,34,34,2022,8,20,3,1,0,0,0,2,73,1,0,0,0,0,0,0,0,0,0
2020-04-20,31.2,21.9,26.3,35.1,23.2,28.5,0.0,0.0,0.0,0,13.8,34.6,120,26.48,5.83,0,17,17,2020,4,20,2,0,0,0,1,1,24,1,0,0,0,0,0,0,0,0,0
2017-02-13,26.9,16.3,21.1,26.5,17.1,21.5,0.6,0.6,0.0,4,18.1,43.9,110,17.47,3.79,0,8,8,2017,2,13,1,0,0,0,1,4,71,0,0,0,1,0,0,0,0,0,0
2017-04-06,24.9,14.7,19.8,22.1,11.3,16.8,0.0,0.0,0.0,0,19.7,47.5,106,25.29,5.97,3,15,15,2017,4,6,2,0,0,1,1,1,80,1,0,0,0,0,0,0,0,0,0
2018-08-13,30.9,22.4,26.6,34.3,25.8,29.3,0.5,0.5,0.0,3,12.5,32.4,114,19.67,4.61,0,33,33,2018,8,13,3,0,0,0,1,2,120,0,0,0,1,0,0,0,0,0,0
2017-10-11,19.4,16.4,17.7,20.4,16.9,18.5,1.1,1.1,0.0,3,8.4,21.2,18,8.58,1.67,2,42,42,2017,10,11,4,0,0,0,1,3,87,0,0,0,0,1,0,0,0,0,0
2017-12-09,16.8,1.9,8.8,12.5,-2.0,5.0,0.0,0.0,0.0,0,18.0,42.1,290,16.66,3.02,5,50,50,2017,12,9,4,1,0,0,0,4,72,0,0,0,0,0,0,0,0,0,0
2018-12-25,21.8,13.8,17.1,21.5,13.0,16.6,0.0,0.0,0.0,0,12.0,28.8,107,12.86,2.4,1,52,52,2018,12,25,4,0,1,0,0,4,24,1,0,0,0,0,0,0,0,0,0
2018-04-16,28.1,14.2,20.6,27.1,11.7,18.8,0.0,0.0,0.0,0,15.8,39.2,109,28.16,6.26,0,16,16,2018,4,16,2,0,0,0,1,1,95,0,0,0,0,0,0,0,0,0,0
2020-10-03,27.6,16.3,21.7,28.5,16.0,21.9,0.0,0.0,0.0,0,13.4,34.2,112,23.79,4.95,5,40,40,2020,10,3,4,1,0,0,0,3,64,0,0,0,0,0,0,0,0,0,0
2020-07-12,37.4,24.0,30.5,37.3,24.9,31.0,0.0,0.0,0.0,0,16.9,42.5,119,30.02,7.93,6,29,29,2020,7,12,3,1,0,0,0,2,30,1,0,0,0,0,0,0,0,0,0
2020-07-13,37.9,23.8,31.4,38.2,24.9,31.8,0.0,0.0,0.0,0,15.6,38.9,120,29.6,7.96,0,29,29,2020,7,13,3,0,0,0,1,2,49,0,0,0,0,0,0,0,0,0,0
2021-05-16,30.8,20.3,25.2,35.6,22.7,28.4,0.3,0.3,0.0,3,15.4,32.8,124,25.01,5.34,6,21,21,2021,5,16,2,1,0,0,0,1,43,0,0,0,1,0,0,0,0,0,0
2022-02-06,13.7,3.8,8.6,11.0,0.6,6.0,3.3,3.3,0.0,5,10.4,23.4,16,13.67,2.1,6,7,7,2022,2,6,1,1,0,0,0,4,47,0,0,0,0,0,1,0,0,0,0
2018-12-16,17.7,9.3,13.4,15.6,6.6,10.9,0.0,0.0,0.0,0,8.7,23.4,94,15.28,2.71,6,51,51,2018,12,16,4,1,0,0,0,4,71,1,0,0,0,0,0,0,0,0,0
2019-10-30,27.2,15.0,21.9,29.4,13.6,23.4,3.4,3.4,0.0,6,17.3,37.1,17,13.42,2.89,2,44,44,2019,10,30,4,0,0,0,1,3,124,0,0,0,0,0,1,0,0,0,0
2022-05-24,29.2,20.2,24.8,34.0,22.2,28.1,0.5,0.5,0.0,4,11.8,26.3,331,25.65,5.23,1,22,22,2022,5,24,2,0,0,0,1,1,85,0,0,0,1,0,0,0,0,0,0
2021-07-25,33.8,22.3,27.8,36.2,23.4,29.3,0.0,0.0,0.0,0,14.2,34.2,111,29.25,6.96,6,31,31,2021,7,25,3,1,0,0,0,2,41,0,0,0,0,0,0,0,0,0,0
2017-07-08,27.5,20.6,24.1,27.7,23.5,25.9,0.0,0.0,0.0,0,19.1,46.1,114,17.38,3.97,5,28,28,2017,7,8,3,1,0,0,0,2,75,0,0,1,0,0,0,0,0,0,0
2018-03-12,17.3,11.1,14.7,16.0,8.6,12.3,0.0,0.0,0.0,0,12.6,30.2,74,12.88,2.77,0,11,11,2018,3,12,1,0,0,0,1,1,101,0,1,0,0,0,0,0,0,0,0
2018-05-03,32.4,22.2,27.1,34.9,24.9,30.0,0.0,0.0,0.0,0,11.4,28.1,144,22.84,5.03,3,18,18,2018,5,3,2,0,0,0,1,1,80,0,1,0,0,0,0,0,0,0,0
2019-09-08,28.6,21.0,24.5,32.8,24.1,28.0,0.0,0.0,0.0,0,13.8,30.6,110,22.26,4.4,6,37,37,2019,9,8,3,1,0,0,0,3,58,0,0,1,0,0,0,0,0,0,0
2020-12-23,29.9,11.6,20.7,26.9,10.1,19.2,0.0,0.0,0.0,0,12.4,25.2,348,15.81,3.58,2,52,52,2020,12,23,4,0,0,0,1,4,92,1,0,0,0,0,0,0,0,0,0
2017-10-10,25.7,17.0,21.5,29.8,17.9,23.9,29.0,29.0,0.0,15,16.0,41.4,6,8.59,1.65,1,42,42,2017,10,10,4,0,0,0,1,3,78,0,0,0,0,0,0,0,0,1,0
2019-01-28,24.0,7.4,15.8,24.1,5.0,14.7,0.0,0.0,0.0,0,9.2,20.5,102,18.81,3.42,0,5,5,2019,1,28,1,0,0,0,1,4,93,0,0,0,0,0,0,0,0,0,0
2022-10-01,29.3,19.9,24.2,28.7,19.5,23.5,0.0,0.0,0.0,0,17.3,41.8,342,23.98,5.64,5,40,40,2022,10,1,4,1,0,0,0,3,86,1,0,0,0,0,0,0,0,0,0
2021-05-28,34.2,22.3,28.1,37.3,25.2,30.9,0.0,0.0,0.0,0,17.9,42.1,101,26.59,6.47,4,22,22,2021,5,28,2,0,0,0,1,1,70,0,1,0,0,0,0,0,0,0,0
